,v2_impactScore,v2_accessVector,v2_userInteractionRequired,v2_accessComplexity,v2_baseScore,v3_score
12719,6.4,1,0,0.71,7.5,9.8
12720,6.4,1,0,0.71,7.5,9.8
12721,6.4,1,0,0.71,7.5,9.8
12722,6.4,1,0,0.71,7.5,9.8
12723,6.4,1,0,0.71,7.5,9.8
12724,10.0,1,0,0.71,10.0,9.8
12725,10.0,1,0,0.71,9.0,7.2
12726,2.9,1,1,0.61,3.5,4.8
12727,6.4,1,1,0.61,6.8,8.8
12728,2.9,1,1,0.61,4.3,6.1
12729,2.9,1,1,0.61,3.5,5.4
12730,2.9,1,1,0.61,4.3,6.1
12731,6.4,1,1,0.61,6.8,8.8
12732,2.9,1,1,0.61,4.3,6.1
12733,2.9,1,0,0.71,5.0,7.5
12734,10.0,1,0,0.71,10.0,9.8
12735,2.9,1,1,0.61,3.5,5.4
12736,6.9,1,0,0.71,6.8,6.5
12737,2.9,1,0,0.71,4.0,6.5
12738,2.9,0.395,0,0.71,2.1,5.5
12739,2.9,1,1,0.61,4.3,6.5
12740,2.9,1,0,0.71,5.0,5.3
12741,6.4,1,1,0.61,6.8,8.8
12742,2.9,0.395,0,0.71,2.1,5.5
12743,2.9,1,0,0.71,5.0,5.3
12744,2.9,0.646,0,0.71,3.3,6.5
12745,2.9,0.646,0,0.71,3.3,6.5
12746,2.9,1,0,0.71,4.0,6.5
12747,2.9,1,0,0.71,4.0,4.9
12748,2.9,0.395,0,0.71,2.1,5.5
12749,2.9,0.646,0,0.71,3.3,6.5
12750,4.9,1,0,0.71,5.5,8.1
12751,6.4,0.646,0,0.71,5.2,8.0
12752,6.4,1,0,0.71,7.5,9.8
12753,2.9,1,1,0.61,4.3,6.1
12754,2.9,1,0,0.71,5.0,5.3
12755,4.9,1,0,0.71,5.5,9.1
12756,2.9,1,0,0.71,5.0,9.8
12757,2.9,1,1,0.61,3.5,5.4
12758,2.9,1,0,0.71,4.0,8.8
12759,2.9,0.646,0,0.71,2.7,3.5
12760,6.4,1,0,0.71,7.5,9.8
12761,2.9,1,0,0.71,5.0,7.5
12762,2.9,1,0,0.71,5.0,7.5
12763,10.0,1,0,0.71,10.0,9.8
12764,2.9,0.395,0,0.71,2.1,5.5
12765,2.9,1,0,0.71,5.0,7.5
12766,2.9,1,0,0.71,5.0,7.5
12767,10.0,1,0,0.71,10.0,9.8
12768,6.4,1,0,0.71,7.5,9.8
12769,6.4,1,0,0.71,6.5,8.8
12770,2.9,1,0,0.71,4.0,6.5
12771,2.9,1,1,0.61,4.3,6.1
12772,2.9,1,1,0.61,4.3,6.1
12773,4.9,1,0,0.71,6.4,9.1
12774,6.4,1,0,0.71,7.5,9.8
12775,6.4,1,0,0.71,7.5,9.8
12776,6.4,1,0,0.71,7.5,10.0
12777,10.0,1,0,0.71,10.0,10.0
12778,10.0,1,0,0.71,10.0,10.0
12779,2.9,1,0,0.71,5.0,8.6
12780,6.4,1,0,0.71,6.5,9.9
12781,10.0,1,0,0.71,10.0,10.0
12782,10.0,1,0,0.71,10.0,9.8
12783,6.4,0.395,0,0.71,4.6,7.8
12784,10.0,1,0,0.71,10.0,9.8
12785,6.4,1,0,0.71,7.5,9.8
12786,6.4,0.395,0,0.71,4.6,7.8
12787,4.9,1,0,0.71,6.4,9.1
12788,6.9,1,1,0.61,6.3,6.2
12789,6.4,1,0,0.71,7.5,9.8
12790,2.9,1,0,0.71,4.0,4.9
12791,2.9,1,1,0.61,4.3,5.5
12792,10.0,0.395,0,0.71,7.2,6.8
12793,4.9,1,0,0.71,6.4,7.2
12794,2.9,1,0,0.71,5.0,7.5
12795,2.9,0.395,0,0.71,2.1,3.3
12796,10.0,1,0,0.71,10.0,9.8
12797,6.4,0.646,0,0.71,5.8,8.8
12798,2.9,1,0,0.71,5.0,7.5
12799,2.9,1,0,0.71,5.0,7.5
12800,10.0,1,0,0.71,10.0,9.8
12801,6.9,1,0,0.71,7.8,7.5
12802,2.9,1,0,0.71,5.0,7.5
12803,2.9,1,0,0.71,5.0,7.5
12804,6.4,1,0,0.71,7.5,9.8
12805,10.0,1,0,0.71,10.0,9.8
12806,2.9,1,0,0.71,5.0,9.8
12807,6.4,0.395,0,0.71,4.6,6.7
12808,2.9,1,0,0.71,5.0,7.5
12809,6.4,1,0,0.71,7.5,9.8
12810,6.4,1,0,0.71,7.5,9.8
12811,6.4,1,0,0.71,7.5,9.8
12812,2.9,1,0,0.71,5.0,7.5
12813,2.9,1,0,0.71,4.0,6.5
12814,2.9,1,0,0.71,5.0,7.5
12815,2.9,1,0,0.71,5.0,7.5
12816,6.4,1,1,0.61,6.8,7.8
12817,2.9,1,0,0.71,5.0,7.5
12818,10.0,0.395,0,0.71,7.2,8.8
12819,6.4,1,1,0.61,6.8,8.8
12820,6.4,1,1,0.61,6.0,8.4
12821,10.0,1,0,0.71,10.0,9.8
12822,2.9,1,0,0.71,5.0,7.5
12823,6.4,1,0,0.71,6.5,8.8
12824,2.9,1,0,0.71,5.0,7.5
12825,2.9,1,1,0.61,4.3,6.1
12826,6.4,1,0,0.71,6.5,8.8
12827,6.4,1,1,0.71,6.5,7.2
12828,6.4,1,0,0.71,6.5,8.8
12829,2.9,1,1,0.61,3.5,5.4
12830,2.9,1,1,0.35,2.1,4.8
12831,6.4,1,1,0.35,4.6,6.7
12832,2.9,1,0,0.71,4.0,8.8
12833,2.9,1,0,0.71,4.0,6.5
12834,2.9,1,0,0.61,3.5,3.1
12835,6.4,1,1,0.61,6.8,8.8
12836,2.9,0.395,0,0.71,2.1,5.5
12837,4.9,1,0,0.71,5.5,6.5
12838,2.9,1,1,0.61,3.5,5.4
12839,6.4,1,0,0.61,6.8,5.6
12840,10.0,1,0,0.61,9.3,8.1
12841,2.9,1,0,0.71,5.0,5.3
12842,2.9,1,0,0.71,5.0,5.3
12843,4.9,1,0,0.71,6.4,9.1
12844,2.9,1,0,0.71,5.0,7.5
12845,2.9,0.646,0,0.71,3.3,6.5
12846,6.9,1,0,0.71,7.8,7.5
12847,6.4,1,0,0.71,6.5,8.8
12848,4.9,1,0,0.71,6.4,9.1
12849,10.0,1,1,0.61,8.5,7.3
12850,2.9,1,1,0.61,3.5,5.4
12851,2.9,1,1,0.61,4.3,6.1
12852,2.9,1,0,0.71,4.0,6.5
12853,6.4,0.395,0,0.71,4.6,7.8
12854,6.4,1,1,0.61,6.8,8.8
12855,10.0,1,0,0.71,9.0,9.9
12856,2.9,1,0,0.71,5.0,5.3
12857,6.4,1,0,0.71,6.5,8.8
12858,4.9,1,0,0.71,6.4,9.1
12859,4.9,1,0,0.71,6.4,9.1
12860,4.9,1,0,0.71,6.4,9.1
12861,2.9,1,0,0.61,4.3,7.5
12862,2.9,1,0,0.71,5.0,5.3
12863,4.9,1,1,0.61,5.8,5.4
12864,6.4,1,1,0.61,6.8,8.8
12865,2.9,1,1,0.61,4.3,4.3
12866,2.9,1,0,0.71,5.0,7.5
12867,4.9,0.395,0,0.61,3.3,3.6
12868,4.9,1,0,0.71,6.4,6.5
12869,2.9,1,0,0.71,5.0,5.3
12870,6.4,0.395,1,0.61,4.4,7.8
12871,10.0,1,1,0.61,9.3,7.8
12872,10.0,1,1,0.61,9.3,8.8
12873,10.0,1,1,0.61,9.3,8.8
12874,2.9,1,1,0.61,4.3,6.5
12875,2.9,1,1,0.61,4.3,5.5
12876,10.0,1,1,0.61,9.3,7.8
12877,2.9,1,1,0.61,4.3,6.1
12878,2.9,1,0,0.71,5.0,7.5
12879,2.9,1,1,0.61,4.3,6.1
12880,2.9,1,1,0.61,4.3,6.1
12881,2.9,1,1,0.61,4.3,6.1
12882,6.4,1,0,0.71,7.5,9.8
12883,2.9,1,1,0.61,3.5,4.8
12884,6.4,1,0,0.71,6.5,7.2
12885,2.9,1,0,0.71,4.0,4.9
12886,6.4,1,0,0.71,7.5,9.8
12887,10.0,1,0,0.71,10.0,9.8
12888,10.0,1,0,0.71,9.0,7.2
12889,10.0,1,0,0.71,9.0,7.2
12890,2.9,1,0,0.71,4.0,4.9
12891,2.9,1,0,0.71,5.0,7.5
12892,2.9,1,0,0.71,5.0,7.5
12893,6.4,1,0,0.71,7.5,9.8
12894,6.4,1,0,0.71,6.5,8.8
12895,2.9,1,0,0.71,5.0,5.8
12896,6.4,1,0,0.71,7.5,9.8
12897,10.0,1,0,0.71,10.0,9.8
12898,10.0,1,0,0.71,9.0,7.2
12899,2.9,1,0,0.71,5.0,7.5
12900,10.0,1,0,0.71,9.0,9.0
12901,2.9,1,1,0.61,3.5,5.4
12902,6.4,1,0,0.71,7.5,9.8
12903,2.9,1,0,0.71,4.0,6.5
12904,6.4,0.395,0,0.71,4.6,7.8
12905,10.0,1,0,0.71,10.0,9.8
12906,6.4,0.395,0,0.71,4.6,6.7
12907,6.4,1,0,0.71,6.5,8.8
12908,4.9,1,0,0.71,5.5,8.1
12909,2.9,1,1,0.61,4.3,6.1
12910,10.0,1,0,0.71,10.0,9.8
12911,10.0,1,0,0.71,10.0,9.8
12912,10.0,1,0,0.71,10.0,9.8
12913,10.0,1,0,0.71,10.0,9.8
12914,10.0,1,0,0.71,10.0,9.8
12915,10.0,1,0,0.71,10.0,9.8
12916,10.0,1,0,0.71,10.0,9.8
12917,10.0,1,0,0.71,10.0,9.8
12918,10.0,1,0,0.71,10.0,9.8
12919,10.0,1,0,0.71,10.0,9.8
12920,10.0,1,0,0.71,10.0,9.8
12921,10.0,1,0,0.71,10.0,9.8
12922,10.0,1,0,0.71,10.0,9.8
12923,10.0,1,0,0.71,10.0,9.8
12924,10.0,1,0,0.71,10.0,9.8
12925,10.0,1,0,0.71,10.0,9.8
12926,10.0,1,0,0.71,10.0,9.8
12927,10.0,1,0,0.71,10.0,9.8
12928,10.0,1,0,0.71,10.0,9.8
12929,10.0,1,0,0.71,10.0,9.8
12930,10.0,1,0,0.71,10.0,9.8
12931,10.0,1,0,0.71,10.0,9.8
12932,10.0,1,0,0.71,10.0,9.8
12933,10.0,1,0,0.71,10.0,9.8
12934,10.0,1,0,0.71,10.0,9.8
12935,10.0,1,0,0.71,10.0,9.8
12936,10.0,1,0,0.71,10.0,9.8
12937,10.0,1,0,0.71,10.0,9.8
12938,10.0,1,0,0.71,10.0,9.8
12939,10.0,1,0,0.71,10.0,9.8
12940,10.0,1,0,0.71,10.0,9.8
12941,10.0,1,0,0.71,10.0,9.8
12942,10.0,1,0,0.71,9.0,8.8
12943,10.0,1,0,0.71,9.0,8.8
12944,10.0,1,0,0.71,9.0,8.8
12945,10.0,1,0,0.71,9.0,8.8
12946,10.0,1,0,0.71,9.0,8.8
12947,10.0,1,0,0.71,9.0,8.8
12948,10.0,1,0,0.71,9.0,8.8
12949,10.0,1,0,0.71,9.0,8.8
12950,10.0,1,0,0.71,9.0,8.8
12951,10.0,1,0,0.71,9.0,8.8
12952,10.0,1,0,0.71,9.0,8.8
12953,10.0,1,0,0.71,9.0,8.8
12954,10.0,1,0,0.71,9.0,8.8
12955,10.0,1,0,0.71,9.0,8.8
12956,10.0,1,0,0.71,9.0,8.8
12957,10.0,1,0,0.71,9.0,8.8
12958,10.0,1,0,0.71,9.0,8.8
12959,10.0,1,0,0.71,9.0,8.8
12960,10.0,1,0,0.71,9.0,8.8
12961,10.0,1,0,0.71,9.0,8.8
12962,10.0,1,0,0.71,9.0,8.8
12963,10.0,1,0,0.71,9.0,8.8
12964,10.0,1,0,0.71,9.0,8.8
12965,2.9,1,0,0.71,4.0,6.5
12966,6.4,1,0,0.71,7.5,9.8
12967,6.4,1,0,0.71,6.5,8.8
12968,10.0,1,0,0.71,10.0,9.8
12969,6.4,1,0,0.71,7.5,9.8
12970,6.4,1,1,0.61,6.8,8.8
12971,2.9,1,0,0.71,5.0,5.3
12972,6.4,1,0,0.71,7.5,9.8
12973,10.0,0.395,0,0.71,7.2,6.7
12974,6.4,1,0,0.71,7.5,9.8
12975,10.0,0.395,0,0.71,7.2,6.8
12976,2.9,1,1,0.61,4.3,6.1
12977,6.4,1,0,0.71,7.5,9.8
12978,2.9,1,1,0.61,4.3,4.3
12979,2.9,1,0,0.71,5.0,7.5
12980,6.9,1,0,0.71,7.8,7.5
12981,10.0,1,1,0.35,7.6,7.5
12982,2.9,0.395,0,0.71,2.1,5.5
12983,2.9,1,0,0.71,5.0,7.5
12984,2.9,1,0,0.71,5.0,7.5
12985,2.9,1,0,0.71,5.0,7.5
12986,2.9,1,0,0.71,5.0,7.5
12987,2.9,1,0,0.61,4.3,7.5
12988,10.0,0.395,0,0.71,7.2,7.8
12989,2.9,1,0,0.71,5.0,5.3
12990,6.4,1,0,0.71,7.5,9.8
12991,2.9,1,0,0.71,5.0,7.5
12992,2.9,1,0,0.71,4.0,6.5
12993,2.9,1,1,0.61,3.5,5.4
12994,6.4,1,0,0.71,7.5,9.8
12995,2.9,1,0,0.71,5.0,5.3
12996,2.9,1,0,0.71,5.0,7.5
12997,10.0,1,0,0.71,10.0,9.8
12998,2.9,1,1,0.61,3.5,4.8
12999,2.9,1,1,0.61,4.3,6.1
13000,2.9,1,1,0.61,4.3,6.1
13001,10.0,1,0,0.71,9.0,8.8
13002,2.9,1,0,0.71,5.0,7.5
13003,2.9,1,1,0.61,4.3,6.1
13004,10.0,1,0,0.71,9.0,8.8
13005,2.9,1,0,0.71,5.0,7.5
13006,10.0,1,0,0.71,9.0,7.2
13007,10.0,1,0,0.71,9.0,7.2
13008,10.0,1,0,0.71,9.0,7.2
13009,6.4,1,0,0.61,6.8,9.8
13010,6.4,1,0,0.71,6.5,8.8
13011,10.0,1,0,0.71,10.0,9.8
13012,2.9,1,0,0.71,5.0,7.5
13013,2.9,1,1,0.61,3.5,4.8
13014,6.4,0.395,0,0.71,4.6,7.8
13015,2.9,0.395,0,0.71,2.1,5.5
13016,2.9,0.395,1,0.61,1.9,5.5
13017,2.9,0.395,0,0.71,2.1,4.4
13018,6.4,0.395,0,0.71,4.6,7.8
13019,4.9,0.395,0,0.71,3.6,4.4
13020,2.9,1,1,0.61,3.5,4.8
13021,4.9,0.395,0,0.61,3.3,6.3
13022,2.9,1,1,0.61,3.5,4.8
13023,6.4,0.395,0,0.71,4.6,7.8
13024,6.4,0.395,1,0.61,4.4,7.8
13025,2.9,0.395,0,0.71,2.1,5.5
13026,2.9,0.395,0,0.71,2.1,3.3
13027,6.4,0.395,0,0.71,4.6,6.7
13028,4.9,0.395,0,0.71,3.6,8.4
13029,4.9,0.395,0,0.71,3.6,8.4
13030,4.9,0.395,0,0.71,3.6,8.4
13031,4.9,0.395,0,0.71,3.6,8.4
13032,2.9,1,0,0.71,4.0,4.3
13033,2.9,0.395,0,0.71,2.1,5.5
13034,6.4,0.395,0,0.71,4.6,7.8
13035,6.4,0.395,0,0.71,4.6,5.3
13036,6.4,0.395,0,0.71,4.6,6.7
13037,6.4,0.395,0,0.71,4.6,5.3
13038,2.9,1,0,0.71,4.0,6.5
13039,6.4,0.395,1,0.61,4.4,7.8
13040,6.4,0.395,0,0.71,4.6,7.8
13041,2.9,0.395,0,0.61,1.9,6.3
13042,4.9,0.395,0,0.61,3.3,6.3
13043,6.4,0.395,0,0.71,4.6,8.8
13044,10.0,0.395,0,0.71,7.2,7.8
13045,6.4,0.395,0,0.71,4.6,7.8
13046,6.4,0.395,0,0.71,4.6,7.8
13047,6.4,0.395,0,0.71,4.6,7.8
13048,6.4,0.395,0,0.71,4.6,7.8
13049,6.4,0.395,0,0.71,4.6,7.8
13050,6.4,0.395,0,0.71,4.6,7.8
13051,6.4,0.395,0,0.71,4.6,7.8
13052,2.9,1,1,0.61,4.3,4.3
13053,10.0,0.646,0,0.71,7.7,9.0
13054,4.9,0.646,0,0.71,4.1,4.6
13055,4.9,0.646,0,0.71,4.1,4.6
13056,2.9,0.646,0,0.71,2.7,5.7
13057,2.9,0.646,0,0.71,2.7,5.7
13058,4.9,0.395,0,0.71,3.6,8.4
13059,2.9,0.395,0,0.61,1.9,4.1
13060,2.9,1,0,0.71,4.0,6.3
13061,2.9,1,0,0.61,3.5,4.6
13062,4.9,1,0,0.71,5.5,6.4
13063,2.9,0.646,0,0.61,2.3,4.1
13064,6.4,0.646,0,0.71,5.2,7.6
13065,2.9,1,0,0.71,4.0,6.5
13066,2.9,0.395,0,0.71,2.1,5.2
13067,2.9,0.395,0,0.71,2.1,5.2
13068,2.9,1,1,0.61,3.5,4.8
13069,4.9,0.395,1,0.61,3.3,6.9
13070,10.0,0.395,0,0.61,6.9,7.0
13071,6.4,0.395,0,0.71,4.6,7.8
13072,10.0,0.395,0,0.71,7.2,7.8
13073,6.4,0.395,0,0.71,4.6,6.7
13074,6.4,0.395,0,0.71,4.6,7.8
13075,2.9,0.646,1,0.61,2.3,4.3
13076,2.9,0.646,1,0.61,2.3,4.3
13077,6.4,0.395,0,0.71,4.6,8.8
13078,2.9,0.395,0,0.71,2.1,7.3
13079,2.9,0.395,0,0.71,2.1,4.7
13080,9.5,0.395,1,0.35,5.9,6.9
13081,4.9,0.395,0,0.71,3.6,6.1
13082,6.4,0.395,0,0.71,4.6,7.8
13083,6.4,0.395,0,0.71,4.6,6.7
13084,6.4,0.395,0,0.71,4.6,6.7
13085,6.4,1,0,0.71,6.5,7.2
13086,6.4,1,0,0.71,6.5,7.2
13087,6.4,0.395,0,0.71,4.6,8.8
13088,6.4,0.395,0,0.71,4.6,7.8
13089,6.4,1,1,0.61,6.8,8.8
13090,2.9,1,1,0.61,3.5,4.8
13091,6.4,0.395,0,0.71,4.6,8.2
13092,6.4,0.395,0,0.61,4.4,7.8
13093,2.9,1,1,0.61,4.3,6.5
13094,6.4,0.395,0,0.71,4.6,6.7
13095,6.4,0.646,0,0.71,5.8,6.3
13096,2.9,0.395,0,0.71,2.1,5.5
13097,6.4,1,1,0.61,6.8,7.8
13098,10.0,1,0,0.71,9.0,8.8
13099,10.0,0.395,0,0.71,7.2,8.8
13100,2.9,1,1,0.61,4.3,5.4
13101,2.9,1,1,0.61,4.3,6.1
13102,10.0,1,0,0.71,10.0,9.8
13103,10.0,1,0,0.71,9.0,9.9
13104,6.4,0.395,1,0.61,4.4,6.5
13105,10.0,0.395,1,0.61,6.9,7.3
13106,10.0,1,0,0.71,9.0,8.8
13107,2.9,1,1,0.61,4.3,4.3
13108,2.9,1,1,0.61,4.3,4.3
13109,2.9,1,1,0.61,4.3,4.3
13110,2.9,1,1,0.61,4.3,4.3
13111,2.9,1,1,0.61,4.3,4.3
13112,6.4,1,0,0.71,7.5,9.8
13113,6.4,1,1,0.61,6.8,7.8
13114,10.0,1,0,0.71,10.0,9.8
13115,2.9,1,0,0.71,5.0,7.5
13116,4.9,1,0,0.71,6.4,9.1
13117,6.4,1,1,0.61,6.8,7.8
13118,6.4,0.395,1,0.61,4.4,6.5
13119,4.9,1,0,0.71,5.5,8.1
13120,10.0,1,1,0.61,9.3,7.8
13121,6.4,1,0,0.71,7.5,9.8
13122,2.9,1,0,0.71,5.0,5.3
13123,10.0,1,0,0.71,9.0,9.1
13124,4.9,0.395,0,0.61,3.3,6.0
13125,6.4,1,0,0.71,7.5,9.8
13126,2.9,1,0,0.71,5.0,7.5
13127,10.0,0.395,0,0.71,7.2,6.8
13128,6.4,1,0,0.61,6.8,8.1
13129,6.4,1,0,0.71,7.5,9.8
13130,6.4,0.395,0,0.71,4.6,6.8
13131,6.4,0.395,0,0.61,4.4,7.0
13132,6.4,1,0,0.71,7.5,9.8
13133,2.9,1,0,0.71,5.0,7.5
13134,2.9,1,1,0.61,3.5,4.8
13135,6.4,1,0,0.71,7.5,9.8
13136,6.4,1,0,0.71,7.5,9.8
13137,2.9,1,0,0.71,5.0,7.5
13138,6.4,0.395,1,0.61,4.4,7.8
13139,6.4,1,0,0.71,7.5,9.8
13140,6.4,0.395,1,0.61,4.4,7.8
13141,2.9,1,0,0.71,5.0,7.5
13142,2.9,1,0,0.71,5.0,7.5
13143,6.4,0.395,0,0.71,4.6,7.8
13144,6.4,1,0,0.71,7.5,9.8
13145,2.9,1,1,0.61,4.3,6.1
13146,2.9,1,1,0.61,4.3,6.1
13147,2.9,1,0,0.71,5.0,7.5
13148,2.9,1,0,0.61,4.3,7.5
13149,6.4,1,0,0.71,7.5,9.8
13150,2.9,1,0,0.71,5.0,7.5
13151,6.4,1,0,0.71,7.5,9.8
13152,2.9,1,0,0.71,5.0,7.5
13153,6.4,1,0,0.71,7.5,9.8
13154,10.0,0.395,1,0.61,6.9,7.8
13155,2.9,1,0,0.71,5.0,7.5
13156,2.9,1,1,0.61,4.3,6.5
13157,6.4,1,1,0.61,6.8,7.8
13158,6.4,1,1,0.61,6.8,7.8
13159,2.9,1,1,0.61,4.3,5.5
13160,6.4,1,1,0.61,6.8,7.8
13161,6.4,1,0,0.71,7.5,9.8
13162,6.4,1,0,0.71,7.5,9.8
13163,2.9,1,0,0.71,4.0,6.5
13164,6.4,1,0,0.71,7.5,9.8
13165,6.4,1,0,0.71,6.5,8.8
13166,2.9,1,0,0.71,5.0,7.5
13167,6.4,1,1,0.61,6.8,8.8
13168,2.9,1,0,0.71,5.0,5.3
13169,10.0,1,0,0.71,9.0,7.2
13170,2.9,1,0,0.71,5.0,7.5
13171,2.9,1,0,0.71,5.0,7.5
13172,2.9,1,0,0.71,5.0,9.8
13173,6.4,1,0,0.71,6.5,7.2
13174,2.9,1,0,0.71,5.0,7.5
13175,2.9,1,0,0.71,5.0,7.5
13176,6.4,1,0,0.71,7.5,9.8
13177,2.9,1,0,0.71,5.0,7.5
13178,6.4,0.395,0,0.71,4.6,7.8
13179,2.9,0.395,0,0.71,2.1,7.8
13180,2.9,0.395,0,0.71,2.1,7.8
13181,2.9,0.395,0,0.71,2.1,5.5
13182,2.9,1,0,0.71,5.0,7.5
13183,2.9,1,0,0.71,5.0,7.5
13184,4.9,1,1,0.35,4.0,4.7
13185,6.4,1,0,0.71,7.5,9.8
13186,6.4,1,0,0.71,7.5,9.8
13187,6.4,0.395,0,0.61,4.4,7.8
13188,2.9,1,0,0.71,5.0,7.5
13189,2.9,1,0,0.71,5.0,7.5
13190,6.4,1,0,0.71,6.5,8.8
13191,6.4,0.395,0,0.71,4.6,7.8
13192,6.4,1,1,0.61,6.8,7.8
13193,2.9,1,1,0.61,4.3,5.5
13194,6.4,1,0,0.71,6.5,8.8
13195,6.4,1,1,0.61,6.8,7.8
13196,6.4,1,1,0.61,6.8,7.8
13197,6.4,1,0,0.71,7.5,9.8
13198,2.9,1,0,0.71,5.0,7.5
13199,6.9,1,0,0.71,7.8,7.5
13200,2.9,1,0,0.71,5.0,7.5
13201,2.9,1,0,0.71,5.0,7.5
13202,2.9,1,0,0.71,5.0,7.5
13203,6.4,1,0,0.71,7.5,9.8
13204,2.9,1,0,0.71,5.0,5.3
13205,2.9,1,0,0.71,5.0,7.5
13206,2.9,1,0,0.71,5.0,7.5
13207,10.0,0.395,0,0.71,7.2,7.8
13208,6.4,1,0,0.71,6.5,7.2
13209,2.9,1,1,0.61,3.5,5.4
13210,6.4,1,0,0.71,6.5,8.8
13211,6.4,1,0,0.71,7.5,9.8
13212,2.9,1,0,0.71,5.0,5.3
13213,6.4,1,1,0.61,6.8,7.8
13214,6.4,1,1,0.61,6.8,7.8
13215,6.4,1,1,0.61,6.8,7.8
13216,6.4,1,1,0.61,6.8,7.8
13217,6.4,1,1,0.61,6.8,7.8
13218,6.4,1,1,0.61,6.8,7.8
13219,6.4,1,1,0.61,6.8,7.8
13220,6.4,1,1,0.61,6.8,7.8
13221,6.4,1,1,0.61,6.8,7.8
13222,2.9,1,0,0.71,5.0,7.5
13223,6.4,1,1,0.61,6.8,8.6
13224,6.4,1,0,0.71,7.5,9.8
13225,4.9,1,0,0.61,5.8,8.1
13226,6.4,1,0,0.71,6.5,8.8
13227,6.4,1,0,0.71,6.5,8.8
13228,4.9,0.646,1,0.61,4.3,7.3
13229,4.9,0.646,1,0.61,4.3,7.3
13230,2.9,0.646,1,0.61,2.9,5.7
13231,2.9,0.646,0,0.71,3.3,4.3
13232,6.4,1,0,0.71,6.5,8.8
13233,2.9,1,1,0.61,3.5,5.4
13234,2.9,1,1,0.61,3.5,5.4
13235,6.4,1,0,0.71,6.5,8.8
13236,4.9,1,0,0.71,6.4,6.5
13237,2.9,1,1,0.61,4.3,6.1
13238,2.9,1,1,0.61,4.3,6.1
13239,2.9,1,1,0.61,3.5,5.4
13240,4.9,1,0,0.71,5.5,8.1
13241,4.9,1,0,0.71,5.5,8.1
13242,2.9,1,1,0.61,4.3,6.1
13243,10.0,0.395,0,0.71,7.2,6.7
13244,10.0,0.395,0,0.71,7.2,6.7
13245,6.4,0.395,0,0.71,4.6,7.8
13246,2.9,1,0,0.71,5.0,7.5
13247,6.4,0.395,0,0.71,4.6,7.8
13248,6.4,0.395,0,0.71,4.6,7.8
13249,4.9,1,0,0.71,6.4,8.2
13250,2.9,1,0,0.71,5.0,5.3
13251,4.9,1,0,0.71,6.4,9.1
13252,6.4,0.395,0,0.71,4.6,6.8
13253,10.0,1,0,0.61,8.5,8.8
13254,2.9,0.646,0,0.71,3.3,6.5
13255,6.4,1,0,0.71,7.5,9.8
13256,10.0,1,0,0.71,9.0,7.2
13257,2.9,1,0,0.71,5.0,7.5
13258,6.4,1,0,0.71,6.5,8.8
13259,6.4,1,0,0.71,6.5,8.8
13260,6.4,1,0,0.61,6.8,5.6
13261,2.9,0.646,0,0.71,3.3,6.5
13262,2.9,1,0,0.71,5.0,5.3
13263,6.4,1,0,0.71,7.5,9.8
13264,6.4,1,0,0.71,7.5,9.8
13265,6.4,1,0,0.71,7.5,9.8
13266,6.4,1,0,0.71,7.5,9.8
13267,6.4,1,0,0.71,7.5,9.8
13268,6.4,1,0,0.71,7.5,9.8
13269,6.4,1,0,0.71,7.5,9.8
13270,6.4,0.395,0,0.71,4.6,5.3
13271,6.4,1,0,0.71,7.5,9.8
13272,6.4,1,0,0.71,7.5,9.8
13273,6.4,1,0,0.71,7.5,9.8
13274,6.4,1,0,0.61,6.8,8.1
13275,6.4,1,0,0.71,7.5,9.8
13276,6.4,0.395,0,0.71,4.6,7.8
13277,2.9,1,0,0.71,5.0,5.3
13278,6.4,1,0,0.71,7.5,9.8
13279,2.9,1,0,0.71,5.0,5.3
13280,6.4,1,0,0.71,7.5,9.8
13281,6.4,1,0,0.71,7.5,9.8
13282,6.4,1,0,0.71,7.5,9.8
13283,6.4,1,0,0.71,7.5,9.8
13284,6.4,1,0,0.71,7.5,9.8
13285,6.4,1,0,0.71,7.5,9.8
13286,6.4,1,0,0.71,7.5,9.8
13287,6.4,1,0,0.71,7.5,9.8
13288,6.4,1,0,0.71,7.5,9.8
13289,6.4,1,0,0.71,7.5,9.8
13290,6.4,1,0,0.71,7.5,9.8
13291,6.4,1,0,0.71,7.5,9.8
13292,6.4,1,0,0.71,7.5,9.8
13293,6.4,1,0,0.71,7.5,9.8
13294,6.4,1,0,0.71,7.5,9.8
13295,6.4,1,0,0.71,7.5,9.8
13296,6.4,1,0,0.71,7.5,9.8
13297,6.4,1,0,0.71,7.5,9.8
13298,2.9,1,0,0.71,5.0,5.3
13299,2.9,1,0,0.71,5.0,5.3
13300,2.9,1,0,0.71,5.0,5.3
13301,6.4,1,0,0.71,7.5,9.8
13302,2.9,1,1,0.61,3.5,5.4
13303,2.9,1,0,0.71,5.0,5.3
13304,6.4,1,0,0.61,6.8,8.1
13305,6.4,1,0,0.71,7.5,9.8
13306,6.4,1,0,0.71,7.5,9.8
13307,2.9,1,0,0.71,5.0,5.3
13308,2.9,1,0,0.71,4.0,6.5
13309,2.9,1,0,0.71,4.0,6.5
13310,2.9,1,0,0.71,4.0,4.3
13311,2.9,1,0,0.71,4.0,6.5
13312,2.9,1,0,0.71,4.0,6.5
13313,2.9,1,0,0.61,4.3,7.5
